OBJECTID,MUID,SEQN,SNAM,S5ID,CMPPCT,NLAYERS,HYDGRP,SOL_ZMX,ANION_EXCL,SOL_CRK,TEXTURE,SOL_Z1,SOL_BD1,SOL_AWC1,SOL_K1,SOL_CBN1,CLAY1,SILT1,SAND1,ROCK1,SOL_ALB1,USLE_K1,SOL_EC1,SOL_Z2,SOL_BD2,SOL_AWC2,SOL_K2,SOL_CBN2,CLAY2,SILT2,SAND2,ROCK2,SOL_ALB2,USLE_K2,SOL_EC2,SOL_Z3,SOL_BD3,SOL_AWC3,SOL_K3,SOL_CBN3,CLAY3,SILT3,SAND3,ROCK3,SOL_ALB3,USLE_K3,SOL_EC3,SOL_Z4,SOL_BD4,SOL_AWC4,SOL_K4,SOL_CBN4,CLAY4,SILT4,SAND4,ROCK4,SOL_ALB4,USLE_K4,SOL_EC4,SOL_Z5,SOL_BD5,SOL_AWC5,SOL_K5,SOL_CBN5,CLAY5,SILT5,SAND5,ROCK5,SOL_ALB5,USLE_K5,SOL_EC5,SOL_Z6,SOL_BD6,SOL_AWC6,SOL_K6,SOL_CBN6,CLAY6,SILT6,SAND6,ROCK6,SOL_ALB6,USLE_K6,SOL_EC6,SOL_Z7,SOL_BD7,SOL_AWC7,SOL_K7,SOL_CBN7,CLAY7,SILT7,SAND7,ROCK7,SOL_ALB7,USLE_K7,SOL_EC7,SOL_Z8,SOL_BD8,SOL_AWC8,SOL_K8,SOL_CBN8,CLAY8,SILT8,SAND8,ROCK8,SOL_ALB8,USLE_K8,SOL_EC8,SOL_Z9,SOL_BD9,SOL_AWC9,SOL_K9,SOL_CBN9,CLAY9,SILT9,SAND9,ROCK9,SOL_ALB9,USLE_K9,SOL_EC9,SOL_Z10,SOL_BD10,SOL_AWC10,SOL_K10,SOL_CBN10,CLAY10,SILT10,SAND10,ROCK10,SOL_ALB10,USLE_K10,SOL_EC10,SOL_CAL1,SOL_CAL2,SOL_CAL3,SOL_CAL4,SOL_CAL5,SOL_CAL6,SOL_CAL7,SOL_CAL8,SOL_CAL9,SOL_CAL10,SOL_PH1,SOL_PH2,SOL_PH3,SOL_PH4,SOL_PH5,SOL_PH6,SOL_PH7,SOL_PH8,SOL_PH9,SOL_PH10
213,xxx,0,DK1067,xxx,0,3,C,1500,0.5,0.5,FK4,300,1.54,0.18,12.5,1.98,12.04,22.63,65.34,0,0.01,0.23,0,700,1.66,0.16,7.62,0.93,11.79,20.75,67.46,0,0.01,0.23,0,1200,1.67,0.15,6.77,0.18,18.76,18.61,62.64,0,0.01,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,xxx,0,DK2011,xxx,0,3,A,500,0.5,0.5,FK2,300,1.46,0.16,40.4,1.55,2.67,8.63,88.69,0,0.01,0.14,0,700,1.45,0.13,31.69,0.21,1.71,7.74,90.55,0,0.01,0.14,0,1200,1.43,0.12,29.94,0.09,1.9,6.26,91.83,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,xxx,0,DK2014,xxx,0,3,A,1000,0.5,0.5,FK2,300,1.44,0.16,43.14,1.55,2.67,8.63,88.69,0,0.01,0.19,0,700,1.45,0.17,22.55,0.58,4.34,17,78.65,0,0.01,0.19,0,1200,1.6,0.16,7.4,0.5,20.91,27.1,51.99,0,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,xxx,0,DK2021,xxx,0,3,A,500,0.5,0.5,FK2,300,1.46,0.19,20.43,1.86,3.72,18.68,77.6,0,0.01,0.3,0,700,1.45,0.13,31.69,0.21,1.71,7.74,90.55,0,0.01,0.3,0,1200,1.43,0.12,29.94,0.09,1.9,6.26,91.83,0,0.01,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,xxx,0,DK2024,xxx,0,3,A,1000,0.5,0.5,FK2,300,1.39,0.2,25.82,1.86,3.72,18.68,77.6,0,0.01,0.3,0,700,1.45,0.17,22.55,0.58,4.34,17,78.65,0,0.01,0.3,0,1200,1.6,0.16,7.4,0.5,20.91,27.1,51.99,0,0.01,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,xxx,0,DK2028,xxx,0,3,A,800,0.5,0.5,FK2,300,1.39,0.2,25.82,1.86,3.72,18.68,77.6,0,0.01,0.31,0,700,1.46,0.18,18.21,0.87,6.09,20.69,73.23,0,0.01,0.31,0,1200,1.66,0.16,9.64,0.15,9.53,17.54,72.94,0,0.01,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,xxx,0,DK2044,xxx,0,3,A,1000,0.5,0.5,FK3,300,1.38,0.2,22.47,2.03,6.63,21.5,71.87,0,0.01,0.32,0,700,1.45,0.17,22.55,0.58,4.34,17,78.65,0,0.01,0.32,0,1200,1.6,0.16,7.4,0.5,20.91,27.1,51.99,0,0.01,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,xxx,0,DK2048,xxx,0,3,A,800,0.5,0.5,FK3,300,1.38,0.2,22.47,2.03,6.63,21.5,71.87,0,0.01,0.32,0,700,1.46,0.18,18.21,0.87,6.09,20.69,73.23,0,0.01,0.32,0,1200,1.66,0.16,9.64,0.15,9.53,17.54,72.94,0,0.01,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,xxx,0,DK2211,xxx,0,3,A,800,0.5,0.5,FK2,300,1.4,0.2,24.99,1.86,3.72,18.68,77.6,0,0.01,0.31,0,700,1.47,0.18,18.49,0.85,5.17,19.03,75.79,0,0.01,0.31,0,1200,1.65,0.15,11.6,0.17,5.52,17.42,77.06,0,0.01,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,xxx,0,DK2411,xxx,0,3,A,800,0.5,0.5,FK3,300,1.42,0.2,19.62,2.03,6.63,21.5,71.87,0,0.01,0.32,0,700,1.47,0.18,18.49,0.85,5.17,19.03,75.79,0,0.01,0.32,0,1200,1.65,0.15,11.6,0.17,5.52,17.42,77.06,0,0.01,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,xxx,0,DK3011,xxx,0,3,A,500,0.5,0.5,FK2,300,1.46,0.16,40.4,1.55,2.67,8.63,88.69,0,0.01,0.1,0,700,1.45,0.13,31.69,0.21,1.71,7.74,90.55,0,0.01,0.1,0,1200,1.43,0.12,29.94,0.09,1.9,6.26,91.83,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,xxx,0,DK3012,xxx,0,3,A,500,0.5,0.5,FK2,300,1.32,0.19,53.01,2.04,3.63,8.65,87.72,0,0.01,0.11,0,700,1.57,0.14,16.07,1.05,3.97,8.66,87.37,0,0.01,0.11,0,1200,1.53,0.1,29.51,0.23,2.61,5.17,92.22,0,0.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,xxx,0,DK3017,xxx,0,3,A,1200,0.5,0.5,FK2,300,1.46,0.17,33.86,2.04,3.63,8.65,87.72,0,0.01,0.12,0,700,1.52,0.16,17.22,0.63,7.58,13.87,78.55,0,0.01,0.12,0,1200,1.76,0.14,6.4,0.13,12.44,13.34,74.22,0,0.01,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,xxx,0,DK3018,xxx,0,3,A,500,0.5,0.5,FK2,300,1.44,0.17,35.65,2.04,3.63,8.65,87.72,0,0.01,0.11,0,700,1.45,0.15,24.36,0.75,5.26,10.05,84.68,0,0.01,0.11,0,1200,1.57,0.12,18.37,0.12,4.51,7.8,87.69,0,0.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,xxx,0,DK3028,xxx,0,3,A,500,0.5,0.5,FK2,300,1.39,0.19,28.1,2.05,3.32,15.18,81.5,0,0.01,0.18,0,700,1.45,0.15,24.36,0.75,5.26,10.05,84.68,0,0.01,0.18,0,1200,1.57,0.12,18.37,0.12,4.51,7.8,87.69,0,0.01,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,xxx,0,DK3037,xxx,0,3,A,1200,0.5,0.5,FK3,300,1.48,0.18,24.15,2.08,6.12,12.64,81.24,0,0.01,0.17,0,700,1.52,0.16,17.22,0.63,7.58,13.87,78.55,0,0.01,0.17,0,1200,1.76,0.14,6.4,0.13,12.44,13.34,74.22,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,xxx,0,DK3038,xxx,0,3,A,500,0.5,0.5,FK3,300,1.4,0.19,31.85,2.08,6.12,12.64,81.24,0,0.01,0.14,0,700,1.45,0.15,24.36,0.75,5.26,10.05,84.68,0,0.01,0.14,0,1200,1.57,0.12,18.37,0.12,4.51,7.8,87.69,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,xxx,0,DK3047,xxx,0,3,A,1200,0.5,0.5,FK3,300,1.41,0.19,22.68,2.36,6.57,16.04,77.39,0,0.01,0.17,0,700,1.52,0.16,17.22,0.63,7.58,13.87,78.55,0,0.01,0.17,0,1200,1.76,0.14,6.4,0.13,12.44,13.34,74.22,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,xxx,0,DK3048,xxx,0,3,A,500,0.5,0.5,FK3,300,1.38,0.2,25.17,2.36,6.57,16.04,77.39,0,0.01,0.17,0,700,1.45,0.15,24.36,0.75,5.26,10.05,84.68,0,0.01,0.17,0,1200,1.57,0.12,18.37,0.12,4.51,7.8,87.69,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,xxx,0,DK3110,xxx,0,3,A,500,0.5,0.5,FK2,300,1.44,0.17,35.65,2.04,3.63,8.65,87.72,0,0.01,0.1,0,700,1.52,0.12,25.79,0.61,3.24,6.4,90.36,0,0.01,0.1,0,1200,1.57,0.09,30.5,0.15,2.31,3.49,94.2,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,xxx,0,DK4016,xxx,0,3,A,500,0.5,0.5,FK2,300,1.46,0.18,29.44,1.69,4.01,13.01,82.97,0,0.01,0.19,0,700,1.52,0.16,17.6,0.71,5.17,14.84,79.99,0,0.01,0.19,0,1200,1.68,0.14,10.26,0.12,7.01,11.32,81.66,0,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,xxx,0,DK4018,xxx,0,3,A,500,0.5,0.5,FK2,300,1.44,0.18,30.96,1.69,4.01,13.01,82.97,0,0.01,0.17,0,700,1.46,0.16,20.7,0.83,5.18,14.04,80.78,0,0.01,0.17,0,1200,1.64,0.14,10.99,0.12,8.02,13.33,78.66,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,xxx,0,DK4027,xxx,0,3,A,1200,0.5,0.5,FK2,300,1.46,0.19,23.32,1.82,3.92,16.55,79.53,0,0.01,0.21,0,700,1.66,0.16,9.12,0.58,11.32,17.81,70.86,0,0.01,0.21,0,1200,1.67,0.15,6.53,0.14,19.06,16.32,64.63,0,0.01,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,xxx,0,DK4037,xxx,0,3,A,1200,0.5,0.5,FK3,300,1.48,0.18,27.77,1.59,6.79,13.79,79.42,0,0.01,0.19,0,700,1.66,0.16,9.12,0.58,11.32,17.81,70.86,0,0.01,0.19,0,1200,1.67,0.15,6.53,0.14,19.06,16.32,64.63,0,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,xxx,0,DK4038,xxx,0,3,A,500,0.5,0.5,FK3,300,1.4,0.19,36.24,1.59,6.79,13.79,79.42,0,0.01,0.17,0,700,1.46,0.16,20.7,0.83,5.18,14.04,80.78,0,0.01,0.17,0,1200,1.64,0.14,10.99,0.12,8.02,13.33,78.66,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,xxx,0,DK4046,xxx,0,3,A,500,0.5,0.5,FK3,300,1.41,0.19,24.51,1.83,7.12,19.01,73.87,0,0.01,0.22,0,700,1.52,0.16,17.6,0.71,5.17,14.84,79.99,0,0.01,0.22,0,1200,1.68,0.19,24.51,0,7,11.32,81.68,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,xxx,0,DK4047,xxx,0,3,A,1200,0.5,0.5,FK3,300,1.41,0.19,24.51,1.83,7.12,19.01,73.87,0,0.01,0.21,0,700,1.66,0.16,9.12,0.58,11.32,17.81,70.86,0,0.01,0.21,0,1200,1.67,0.15,6.53,0.14,19.06,16.32,64.63,0,0.01,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,xxx,0,DK4048,xxx,0,3,A,500,0.5,0.5,FK3,300,1.38,0.2,27.08,1.83,7.12,19.01,73.87,0,0.01,0.22,0,700,1.46,0.16,20.7,0.83,5.18,14.04,80.78,0,0.01,0.22,0,1200,1.64,0.14,10.99,0.12,8.02,13.33,78.66,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,xxx,0,DK4067,xxx,0,3,B,1500,0.5,0.5,FK4,300,1.54,0.18,15.86,1.42,12.5,22.63,64.87,0,0.01,0.22,0,700,1.7,0.15,6.43,0.59,15.86,21.14,63,0,0.01,0.22,0,1200,1.67,0.15,6.38,0.15,18.96,20.21,60.83,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,xxx,0,DK5016,xxx,0,3,A,800,0.5,0.5,FK2,300,1.46,0.16,41,1.19,3.88,10.78,85.34,0,0.01,0.19,0,700,1.52,0.17,15.84,0.61,8.89,16.92,74.19,0,0.01,0.19,0,1200,1.73,0.15,7.66,0.14,9.22,16.17,74.62,0,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,xxx,0,DK5018,xxx,0,3,A,1000,0.5,0.5,FK2,300,1.44,0.17,43.01,1.19,3.88,10.78,85.34,0,0.01,0.17,0,700,1.46,0.17,20.14,0.57,7.98,16.16,75.86,0,0.01,0.17,0,1200,1.66,0.15,10.86,0.16,8.22,13.37,78.4,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,xxx,0,DK5037,xxx,0,3,A,1500,0.5,0.5,FK3,300,1.48,0.18,26.98,1.45,7.99,15.51,76.5,0,0.01,0.22,0,700,1.7,0.15,6.43,0.59,15.86,21.14,63,0,0.01,0.22,0,1200,1.67,0.15,6.38,0.15,18.96,20.21,60.83,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,xxx,0,DK5038,xxx,0,3,A,1000,0.5,0.5,FK3,300,1.4,0.19,35.14,1.45,7.99,15.51,76.5,0,0.01,0.2,0,700,1.46,0.17,20.14,0.57,7.98,16.16,75.86,0,0.01,0.2,0,1200,1.66,0.15,10.86,0.16,8.22,13.37,78.4,0,0.01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,xxx,0,DK5046,xxx,0,3,A,800,0.5,0.5,FK3,300,1.41,0.19,27.73,1.4,8.71,20.06,71.23,0,0.01,0.22,0,700,1.52,0.17,15.84,0.61,8.89,16.92,74.19,0,0.01,0.22,0,1200,1.73,0.15,7.66,0.14,9.22,16.17,74.62,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
